period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
7/1/15,7/31/15,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,207870,0.00870988,0.084808953,214642,-0.01293056,0.063573168,177,0.01684743,0.085991515,182,-0.010025336,0.056179462,71334,-0.014555288,0.132835553,55699,-0.055213424,0.198122126,77863,-0.060004301,0.054076163,217552,-0.015953488,-0.042793626,3.049741166,-0.004333281,-0.559569548,45,1,-3,0.978189734,-0.000178632,0.003904111,0.199671675,-0.008382245,0.011722717,0.111524973,0.00330714,0.030487296,0.319280347,-0.016531595,0.019261884,,,9/11/22 14:57
5/1/18,5/31/18,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,286155,0.021471532,0.067527406,306206,-0.000551326,0.068870202,153,0.008606691,0.063557183,160,0.001697263,0.063181668,623744,0.164920571,0.002578862,575409,0.079222699,0.019030151,822575,0.080622669,0.041857657,1547221,0.07147833,-0.044545996,2.480537836,-0.2163245,-0.122344974,33,-3,-4,0.989502619,0.001411182,0.002409442,0.293642931,0.011464788,0.015466175,0.139916364,0.018114435,0.02034878,0.45541026,-0.015995885,0.023691949,,,9/11/22 14:57
7/1/13,7/31/13,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,218863,0.006417401,0.142972364,220142,-0.019532657,0.141715519,116,0.010213021,0.118257774,119,-0.007390211,0.117973564,540656,0.040659663,0.215944908,392083,0.008302612,0.285257644,637319,-0.0009581,0.202335665,1951211,0.014876877,-0.05887197,3.608966017,-0.091685208,-1.05384681,52,0,-16,0.980287363,-0.000352405,0.009349273,0.243158345,-0.004251718,0.038988779,0.064226393,0.009027391,0.003995671,0.310389982,-0.028063567,0.031719351,,,9/11/22 14:57
2/1/21,2/28/21,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,304128,0.031277704,0.106740642,323686,0.05165231,0.128945815,188,0.045468618,0.114473994,199,0.040820898,0.134880577,46807,0.061183947,0.165462917,48250,0.056406026,0.200049557,53859,0.026697861,-0.067482384,68340,-0.065037543,-0.36859614,1.460040656,-0.197107922,-1.23494325,30,-3,-17,0.998896109,0.004227441,0.013487617,0.358110767,0.033802709,0.124392621,0.058713695,-0.020570655,-0.037871081,0.581153952,0.077252715,0.093626127,,,9/11/22 14:57
12/1/17,12/31/17,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,270379,0.004232766,0.067294544,262020,-0.040097872,0.070244144,146,-0.007104837,0.067711033,144,-0.031066565,0.074976386,490354,0.007202971,0.00319453,302420,-0.194023192,0.048965943,321250,-0.286725067,-0.012662007,1278995,-0.120205624,-0.089159866,2.608309135,-0.377725763,-0.264468818,51,5,-4,0.980143306,-0.000876926,0.003118546,0.21167546,-0.012258264,0.01039114,0.07852338,-0.036818586,-0.001932914,0.30922652,-0.015372908,0.023548323,,,9/11/22 14:57
10/1/20,10/31/20,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,294880,0.00030052,0.094255761,303774,0.005702867,0.112609793,179,-0.002500522,0.084067227,186,0.007606205,0.111918969,66249,0.011250734,0.284562038,60632,0.017299117,0.306756908,70009,0.000910584,0.168267459,105410,-0.017705286,-0.220014589,1.591124402,-0.046903063,-1.029306668,29,-1,-10,0.996118668,0.00041436,0.009871155,0.338764822,0.001678097,0.105836018,0.118844645,0.006440465,-0.046401094,0.450746449,-0.005430955,0.105922408,,,9/11/22 14:57
4/1/15,4/30/15,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,230657,0.027105123,0.074407843,255355,0.016325387,0.064953153,125,0.028188443,0.061154588,133,0.00786058,0.054300225,489345,0.082744815,0.118935388,449147,0.162790246,0.093849816,778219,0.126869147,0.103966814,1890028,0.063611185,0.016795291,3.862359699,-0.069481182,-0.387985467,55,-12,-5,0.978475476,0.003372943,0.002807067,0.223684464,0.024000822,0.012786167,0.108714709,0.00977112,0.021765447,0.407975065,-0.003557289,0.043113011,,,9/11/22 14:57
12/1/14,12/31/14,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,211105,-0.036995565,0.037940865,204049,-0.058028082,0.085320267,96,-0.079816211,0.029150472,95,-0.071360197,0.083754658,9545,0.207569582,0.022616816,6058,-0.059638392,0.047364522,8337,-0.190712173,0.028754357,48511,-0.100886813,0.014708985,5.082233725,-1.74354855,-0.03960687,71,8,0,0.952755122,0.00209459,0.000153935,0.195964874,0.001524833,-0.015894104,0.057151686,-0.003510622,-0.182069951,0.215263048,-0.050090775,-0.010350265,,,9/11/22 14:57
3/1/12,3/31/12,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,170142,0.067372592,0.037269494,198811,0.035726545,0.028003014,94,0.0494743,0.022777332,108,0.024831651,0.008177557,395907,0.292737911,0.071922959,285166,0.308959281,0.170075962,625724,0.211302497,-0.044149312,2140658,0.019654187,-0.162731712,5.406965122,-1.44809308,-1.515368057,93,-4,-12,0.961748924,0.003741172,0.005790192,0.182734247,0.007176475,0.012970422,0.058588305,0.000475675,-0.019546516,0.332826058,0.008677645,0.059426754,,,9/11/22 14:57
7/1/21,7/31/21,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,376364.8472,0.019319205,0.1835036,375010.1685,0.011053111,0.135579326,205.6797613,0.015634885,0.240172994,205.4144561,0.013458769,0.146844323,611182.5139,0.020410106,0.017827537,556211.9724,-0.006070855,0.066837274,701311.4014,0.126875993,0.072250558,780737.4684,0.044037303,-0.270178242,1.285084369,0.018287832,-0.410097288,20.79838975,0,-21,1.016141711,-0.000378357,0.031000991,0.489461767,0.009746483,0.225940594,0.08458081,0.003319996,-0.020335817,0.557816007,0.009132419,0.063965744,,,9/13/22 0:00
8/1/19,8/31/19,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,301224.0243,-0.001002428,0.047882473,308944.8421,0.005433603,0.025245876,151.3574147,-0.001641087,0.030496389,155.3416251,0.000481441,0.020952572,431439.9289,-0.005760376,0.045419626,347499.4868,-0.025838824,0.014607685,483018.062,-0.001461251,-0.011848154,1228288.389,-0.014414943,-0.016085213,2.748209829,-0.033323114,-0.213038574,45.61056397,1,2,0.98269255,0.00142998,-0.000190927,0.228047984,0.000801817,-0.013089181,0.150348796,0.002349425,0.00330639,0.394188998,0.011924242,0.003674905,,,9/13/22 0:00
8/1/13,8/31/13,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,221911,-0.019096136,0.129718833,220804,-0.022336805,0.117884839,113,0.002075552,0.121569974,114,-0.009340452,0.104876423,423550,-0.022672717,0.102248916,293467,-0.05780465,0.205222044,482343,-0.061105697,0.145774189,1598211,0.002903662,-0.018339255,3.773370586,0.096229739,-0.463524551,55,1,-16,0.978138152,-0.001993963,0.007702947,0.231177159,-0.011400768,0.026404781,0.068012286,0.002440533,0.006955645,0.280440551,-0.021292406,0.001488973,,,9/11/22 14:57
10/1/21,10/31/21,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,413596,0.027502188,0.204703558,406446,-0.016826873,0.014394453,180,0.014167102,0.172684937,179,-0.034474347,0.031118137,14213,0.012424287,0.105496933,14185,0.032069173,0.077688358,15900,-0.112913723,-0.068304012,35209,-0.068863492,-0.025787145,2.477190538,-0.216257568,-0.333824044,29,4,3,0.988131779,-0.003441361,0.007992635,0.37122787,-0.011148665,0.041910018,0.105208002,-0.003099279,-0.000985146,0.401925568,-0.004160786,-0.009870791,,,9/11/22 14:57
10/1/19,10/31/19,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,253286,0.01387743,0.045708334,270304,-0.047952001,0.044829852,217,0.00987069,0.054994701,230,-0.059206853,0.033074798,57803,0.027884788,-0.032018782,49290,0.044874587,-0.026488107,68532,-0.034957022,-0.02358427,186432,-0.01391677,0.010521847,3.225303814,-0.1367255,0.13577782,43,1,4,0.978500778,-0.000399968,-0.001279151,0.175881215,-0.001941114,-0.015280955,0.146284202,-0.030402479,-0.008244038,0.317763716,-0.015662102,-0.003519404,,,9/11/22 14:57
7/1/21,7/31/21,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,302098,-0.010532116,0.146044564,305512,-0.010720598,0.041550203,268,-0.000921077,0.199937416,272,-0.00879418,0.074258805,79159,-0.105347496,0.114273646,71120,-0.074943261,0.11981138,88771,-0.037674338,-0.039528451,137661,0.042781478,-0.260225054,1.739026314,0.247031799,-0.880353001,23,0,-17,1.005257301,-0.001423055,0.022399237,0.408830197,-0.011119262,0.196129411,0.100236455,0.009439867,-0.024216897,0.448633623,-0.023765056,0.041432777,,,9/11/22 14:57
4/1/13,4/30/13,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,184847,0.022587415,0.084771693,200433,0.025406035,0.123422026,118,0.010734616,0.070692218,128,0.032417884,0.108084436,37056,0.10853601,0.193834581,35185,0.190841855,0.365585546,56706,0.138778585,0.226314708,135145,0.04565389,-0.138940916,3.64705004,-0.219321366,-1.409483868,49,-9,-21,0.982789758,0.003831778,0.013220824,0.259368715,0.018576812,0.070565702,0.054916345,0.001475239,-0.005075792,0.442378101,-0.015486837,0.065803738,,,9/11/22 14:57
11/1/13,11/30/13,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,197190,-0.004906712,0.09555691,182855,-0.058784774,0.105218177,127,-0.006130398,0.107821923,120,-0.056515391,0.095524379,31838,-0.129542777,0.012335209,25202,-0.13366952,0.1913871,34182,-0.256703383,0.097340881,135380,-0.049731918,0.008926464,4.252150613,0.357128475,-0.01436626,53,2,-9,0.978942704,-0.001200953,0.005846173,0.216825069,-0.010124305,0.0108918,0.075526684,-0.010877649,0.023633803,0.285470755,-0.040476839,-0.011961408,,,9/11/22 14:57
4/1/22,4/30/22,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,341675,0.02523078,0.131007396,345956,-0.007693706,0.115415944,306,0.018236516,0.148538279,311,-0.012937197,0.130620384,70729,-0.008163113,-0.156319017,68794,0.006603818,-0.104737542,83762,-0.017194456,-0.097889321,110337,0.062783416,-0.165923607,1.560001333,0.104138508,-0.01796379,23,-3,-6,1.020960747,0.005370303,0.023036794,0.518045115,0.040289994,0.171081173,0.067504038,0.005556956,-0.010053658,0.479797444,-0.020448793,-0.012540802,,,9/11/22 14:57
11/1/17,11/30/17,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,269240,0.007543369,0.058844334,272965,-0.007664612,0.078577704,147,0.002851126,0.061453379,149,-0.007788124,0.074164215,486847,-0.059671975,0.041128925,375222,-0.129153155,0.078358595,450388,-0.200632098,0.03823468,1453743,-0.078960365,-0.082488253,2.986034899,-0.062533471,-0.402311151,46,2,-5,0.981020232,-0.000853348,0.002783589,0.223933723,-0.00677539,0.015111378,0.115341966,-0.024611584,-0.023755999,0.324599429,-0.023063529,0.020840553,,,9/11/22 14:57
2/1/22,2/28/22,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,399612.8688,0.014256173,0.155623871,404022.3651,0.007193796,0.138777332,221.2306738,0.022095042,0.181417983,224.6040577,0.012380294,0.163681078,578118.5118,-0.037302585,-0.059191348,539237.275,-0.049039162,-0.054157783,624470.3247,-0.001235769,0.023323231,816847.3156,0.006414818,-0.100336815,1.432516061,0.086217884,-0.102453027,16.77934189,-1,-7,1.016411614,0.001661077,0.014921102,0.522197629,0.01395575,0.122217678,0.097767007,0.003997658,0.007266045,0.500706658,-0.021410219,0.022639789,,,9/13/22 0:00
9/1/20,9/30/20,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,331151.689,0.019798786,0.133724066,335552.614,0.000782631,0.10458352,175.2288313,0.027721405,0.111942749,182.2822277,0.003141881,0.117882647,634963.1929,0.016795143,0.214554343,571528.5887,0.045620951,0.290862621,663023.0272,0.005095744,0.06933897,1011310.072,-0.027588964,-0.335442727,1.581170743,-0.077745325,-1.259405104,32.42848696,-4,-13,0.996298684,0.005012831,0.012540313,0.343018868,0.037628357,0.116333622,0.098610441,-0.024541153,-0.072417494,0.523616788,0.002951291,0.134113654,,,9/13/22 0:00
8/1/20,8/31/20,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,288076.7113,0.017829135,0.086185981,298463.6641,0.006760936,0.10118103,174.5727989,0.014944209,0.07859346,182.7047232,0.004273514,0.091080622,59750.60869,0.038366457,0.193701858,58538.39517,0.039625288,0.293037069,69233.38418,0.057705212,0.152781218,98869.53517,-0.022972701,-0.205174391,1.587378838,-0.093753293,-0.7893882,32.71326899,-7,-7,0.994273641,0.004632367,0.007088717,0.313583504,0.036456799,0.073274476,0.090045147,-0.003541577,-0.035972563,0.503052431,0.017428819,0.103673779,,,9/13/22 0:00
4/1/19,4/30/19,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,293891.888,0.006385142,0.02831489,312374.8985,-0.001516204,0.039979449,149.4169737,0.009209417,0.031340068,155.1274765,-0.001135024,0.03363012,424448.2414,0.012408012,0.000534331,356571.8287,0.030008906,-0.009044439,488125.6352,0.003139981,0.004000259,1263071.521,0.001739946,0.060338001,3.136072943,-0.116070443,0.212638369,47.26038502,0,4,0.978980017,-0.001298305,-0.004174818,0.220996107,0.004242635,-0.036729157,0.159669069,0.001264099,0.020958952,0.370780055,0.0066147,-0.014540717,,,9/13/22 0:00
8/1/20,8/31/20,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,337745.3583,0.028556092,0.121243098,352964.5621,0.019724675,0.142484075,165.0382575,0.023370875,0.090387662,174.6233837,0.019394639,0.124124867,494471.3097,0.019958355,0.146095381,431422.7917,0.038558472,0.24150627,487732.7851,0.003748911,0.009760966,767640.563,-0.039488255,-0.375032305,1.548455863,-0.036223037,-1.199753966,35.60609059,-6,-10,0.99234865,0.006314975,0.0096561,0.317700194,0.045411864,0.08965221,0.116923771,0.020137087,-0.033425024,0.548498156,0.037212196,0.154309158,,,9/13/22 0:00
8/1/14,8/31/14,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,225004.2096,0.006799855,0.050647524,240794.2452,0.01410463,0.06969935,114.0897787,-0.000315964,0.039519826,120.443104,0.008582687,0.0532241,355915.1497,0.013797851,-0.018418696,263438.1021,0.032499089,0.012761366,454215.0211,0.004556105,0.039550476,1565450.058,0.0030251,0.054593266,4.394962211,-0.118816963,0.279930345,59.65495477,2,-4,0.972903899,0.00022536,-0.002987079,0.186001363,-0.003496091,-0.036408424,0.093144714,0.002560182,0.029237409,0.302755143,-0.02547303,-0.005946426,,,9/13/22 0:00
11/1/14,11/30/14,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,227807.605,0.002714486,0.059391754,242075.5169,-0.005160435,0.062125888,115.2624424,-0.004185765,0.047370874,121.5395472,-0.005000423,0.051505871,353719.9313,-0.014659294,0.048726759,269658.6137,0.006416885,0.043809862,458192.1853,-0.002064801,0.036900952,1544958.586,-0.004374104,0.017394021,4.525334005,0.220255757,-0.051950974,62.89481005,0,0,0.973870892,0.000587408,-0.000933036,0.193076002,0.003012143,-0.022245885,0.100101297,-0.001450866,0.023483792,0.308752197,0.007158074,0.008268973,,,9/13/22 0:00
8/1/17,8/31/17,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,266123.2697,0.003532862,0.063675722,279497.6523,0.00592526,0.058735655,144.2055435,0.006546472,0.069132294,149.2764559,0.008810807,0.05823614,527995.8041,-0.010344197,0.027381908,434664.4907,-0.005934965,0.069321079,608983.0347,-0.00918093,0.026630039,1529301.073,-0.00745093,-0.092260885,2.958480044,0.000237272,-0.382278735,45.22410746,0,-6,0.98312864,0.000478969,0.003108608,0.244420058,0.000573573,0.017113789,0.119367845,0.00096998,0.000166521,0.387529586,0.000155825,0.024997753,,,9/13/22 0:00
5/1/21,5/31/21,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,361832.1354,0.011588095,0.23904404,365844.1098,0.010309716,0.143260137,198.0762484,0.014400561,0.267491405,200.2776015,0.008825557,0.17873867,590231.2988,0.002829833,0.529931604,556413.253,0.021730258,0.356424474,619952.3869,0.008330992,0.160280376,753941.9799,-0.046803313,-0.400502009,1.333990056,-0.050282606,-1.963090774,22.5499058,0,-23,1.014982503,0.002411204,0.03546578,0.460143619,0.019052773,0.24036649,0.080813877,-0.000546829,-0.050955883,0.522273041,0.023223156,0.147032453,,,9/13/22 0:00
2/1/19,2/28/19,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,246498.9069,0.00948508,0.008373816,267083.2278,0.002011577,0.052438576,209.577205,-0.002023667,0.010544305,228.6395332,-0.007941259,0.064344056,57162.76948,0.05056944,-0.047929296,49057.33396,-0.005394655,-0.082595605,70451.35291,-0.032345916,-0.036860678,185152.2286,0.004890913,0.158029053,3.456819119,-0.287964087,0.621268771,44.29719438,1,7,0.977894404,-0.001686937,-0.006559611,0.166276248,-0.014691002,-0.065608155,0.127832871,-0.002633822,0.02399086,0.340834074,-0.015112994,-0.080014053,,,9/13/22 0:00
9/1/16,9/30/16,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,225079,0.001182653,0.122368607,247710,0.071242721,0.107785052,196,0.021690507,0.146956641,206,0.050554029,0.098927967,63686,-0.082025935,0.048396248,49128,-0.111054763,0.046847139,72348,-0.010503951,0.025681367,193189,-9.53E-05,-0.084839418,3.033425179,0.248554063,-0.441627876,45,3,-4,0.977729112,-0.001001981,0.003542953,0.194108163,-0.015141994,0.018563196,0.105273933,-0.002644901,-0.008964301,0.344200449,-3.33E-05,0.01180301,,,9/11/22 14:57
4/1/13,4/30/13,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,166220.127,0.000761602,0.130416896,181467.4288,0.025831344,0.153642032,141.0024145,0.003438238,0.13077637,154.3518184,0.031238807,0.153751371,51849.17259,-0.026136645,0.067814995,37497.361,1.58E-05,0.242437434,62671.64998,0.023881006,0.078609625,208406.087,-0.001502833,-0.196717624,4.185667973,0.030024155,-1.33539987,63.23555865,-2,-26,0.971576072,-0.000296613,0.013887238,0.226335866,0.008164344,0.057430077,0.053682945,0.001044951,-0.013006677,0.327518721,-0.000745045,0.068810239,,,9/13/22 0:00
10/1/16,10/31/16,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,250633,-0.004415207,0.08099735,258829,-0.033364313,0.057932852,137,0.002105594,0.074377119,141,-0.025703784,0.062776656,504608,-0.089520715,0.011545245,398019,-0.04742347,0.036544487,541416,-0.11972062,-0.049087369,1762937,-0.046006536,-0.094049112,3.49367546,0.159355829,-0.407210169,50,3,-4,0.978658514,-0.001285774,0.003910571,0.21587507,-0.007879288,0.018808499,0.129201916,-0.003639934,-0.013012174,0.319569102,-0.004322606,0.020533855,,,9/11/22 14:57
5/1/19,5/31/19,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,254612,0.020670704,0.046553593,275244,0.019154012,0.04334523,215,0.003097927,0.036128761,235,0.011922893,0.056389509,73027,0.134311682,0.003453564,63065,0.027988014,-0.06237839,88280,0.010183755,-0.006522905,191171,0.02632825,0.134500501,2.617796968,-0.275427186,0.302383538,37,-2,8,0.982496812,0.001651428,-0.004968298,0.209994091,0.010942576,-0.055404347,0.13501544,0.009851341,0.01811351,0.391615368,-0.024898401,-0.052466837,,,9/11/22 14:57
3/1/13,3/31/13,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,197630.7162,0.013042158,0.129102505,207458.1676,0.008913257,0.098650147,107.3689036,0.015163746,0.104620977,113.3731011,0.010646465,0.083440175,428033.2633,0.008451613,0.112984451,313321.1402,-0.013551233,0.195843215,530398.0467,-0.016483213,0.034143387,1804081.488,-0.010117636,-0.154484159,4.311184371,-0.254650417,-1.510933424,63.16708934,-2,-22,0.974439823,0.000122172,0.011325329,0.225798684,-0.007427549,0.041493355,0.054208981,0.00063321,-0.00485118,0.322478951,-8.38E-05,0.050331057,,,9/13/22 0:00
4/1/15,4/30/15,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,211101.6945,0.001016774,0.043745838,218959.0199,0.008031686,0.061994756,134.2297832,0.006171216,0.029337861,138.3777605,0.013563893,0.054460431,40614.03948,0.001520161,0.1233867,34859.55466,0.02178796,0.115056245,54114.29698,0.063818673,0.125129342,143848.5454,0.004738947,0.030251693,3.613515294,0.005227446,-0.356099409,52.46166049,0,2,0.978521082,0.00092624,0.001182471,0.211009193,0.013858311,-0.002062285,0.097767116,5.18E-05,0.009729249,0.360414715,0.018251068,0.027484242,,,9/13/22 0:00
